acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_peaks,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_peaks,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_peaks,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_peaks,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_peaks,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_peaks,mag_x_mean,mag_x_std,mag_x_min,mag_x_max,mag_x_range,mag_x_peaks,mag_y_mean,mag_y_std,mag_y_min,mag_y_max,mag_y_range,mag_y_peaks,mag_z_mean,mag_z_std,mag_z_min,mag_z_max,mag_z_range,mag_z_peaks,Label
0.260425,0.435801627,-0.2872,1.0624,1.3496,1,-0.85155,0.266271751,-1.1561,-0.4153,0.7408,2,-0.361295,0.577155546,-1.1345,0.423,1.5575,2,-0.11757,0.130805073,-0.3462,0.1259,0.4721,1,-0.02633,0.198377469,-0.4738,0.2558,0.7296,1,-0.134655,0.110556897,-0.3038,0.0012,0.305,2,-28.81531,0.278364838,-29.2823,-28.4149,0.8674,5,-24.123165,0.158235417,-24.3648,-23.6904,0.6744,6,-23.048125,0.362818605,-23.5446,-22.4358,1.1088,5,Walking
0.48802,0.120774694,0.2461,0.6377,0.3916,3,0.009135,0.255573434,-0.3738,0.4721,0.8459,2,-0.449655,0.339154,-1.0117,0.3628,1.3745,1,0.06501,0.06320772,-0.0103,0.1679,0.1782,1,0.083695,0.152418993,-0.2238,0.2835,0.5073,1,-0.05264,0.04754615,-0.12,0.0232,0.1432,1,-28.231365,0.273865268,-28.7292,-27.8347,0.8945,4,-24.28804,0.196337504,-24.6992,-24.0471,0.6521,6,-23.61559,0.18589476,-23.9299,-23.2832,0.6467,5,Walking
-0.05702,0.510374827,-0.8513,0.7256,1.5769,2,-0.478675,0.331070968,-1.029,0.0401,1.0691,1,0.70278,0.661609115,-0.5165,1.5446,2.0611,2,0.02391,0.155907087,-0.2153,0.3004,0.5157,2,0.005995,0.319531301,-0.4617,0.5051,0.9668,1,0.08051,0.116563832,-0.1318,0.3251,0.4569,1,-27.939915,0.240867713,-28.3238,-27.4686,0.8552,4,-24.869845,0.117865722,-25.098,-24.6937,0.4043,3,-23.122525,0.200460746,-23.5372,-22.7692,0.768,3,Walking
-0.515605,0.339243018,-1.0688,-0.0171,1.0517,1,-0.94434,0.334502992,-1.3494,-0.3911,0.9583,3,0.356705,0.672466186,-1.1173,1.195,2.3123,2,-0.01053,0.120701189,-0.1616,0.2246,0.3862,2,0.000305,0.332756269,-0.5683,0.4638,1.0321,1,0.28046,0.074689393,0.193,0.4337,0.2407,4,-29.24388,0.635041353,-29.9874,-28.3075,1.6799,3,-23.62987,0.555545199,-24.7029,-22.8529,1.85,3,-23.00019,0.295291368,-23.3974,-22.5144,0.883,3,Walking
-0.6904,0.0911862,-0.8576,-0.5134,0.3442,2,-0.441485,0.299274162,-1.0191,0.0719,1.091,2,-0.812925,0.481014703,-1.7872,-0.3345,1.4527,2,-0.12112,0.071759247,-0.2411,0.0143,0.2554,1,0.094785,0.11635843,-0.1471,0.2312,0.3783,1,0.05673,0.068892315,-0.0233,0.2242,0.2475,1,-29.86024,0.138413577,-30.0366,-29.5866,0.45,4,-22.28858,0.257515348,-22.7401,-21.7633,0.9768,3,-23.639065,0.282366426,-24.2549,-23.2288,1.0261,4,Walking
-0.08656,0.32145808,-0.6294,0.4715,1.1009,1,0.45113,0.250834412,0.1217,0.9374,0.8157,3,-0.099395,0.516373916,-0.7736,1.2168,1.9904,1,-0.038875,0.073636872,-0.2024,0.0625,0.2649,2,-0.09409,0.295897462,-0.9303,0.1885,1.1188,1,-0.00778,0.063360726,-0.1732,0.0792,0.2524,1,-29.60038,0.103972619,-29.7969,-29.333,0.4639,6,-21.904885,0.078704684,-22.0393,-21.7468,0.2925,5,-24.152335,0.166856652,-24.4075,-23.8696,0.5379,5,Walking
0.559625,0.860870828,-0.669,1.9108,2.5798,1,-0.913635,0.708090979,-1.9266,0.7768,2.7034,2,0.86014,1.704450363,-0.9217,3.4652,4.3869,3,0.11016,0.146085911,-0.0732,0.3987,0.4719,2,-0.12913,0.71039017,-1.0979,1.0427,2.1406,1,-0.37241,0.166108154,-0.6861,-0.1329,0.5532,1,-29.5402,0.787788069,-30.6586,-28.5068,2.1518,3,-23.068775,0.791708895,-24.3577,-21.6615,2.6962,2,-23.16678,0.487880566,-23.8537,-22.3314,1.5223,1,Walking
-0.05647,0.451777438,-0.6444,0.6862,1.3306,0,-0.800085,0.434383973,-1.3944,-0.0221,1.3723,1,-0.771305,0.351901065,-1.2692,-0.2635,1.0057,1,-0.243405,0.158786194,-0.5457,-0.0606,0.4851,1,0.139275,0.139052418,-0.1056,0.3446,0.4502,2,-0.097385,0.202940884,-0.4026,0.1639,0.5665,1,-28.0394,0.409700762,-28.9252,-27.5669,1.3583,3,-24.30204,0.172881053,-24.5016,-23.8586,0.643,7,-23.636405,0.511887829,-24.3362,-22.6477,1.6885,3,Walking
0.560975,0.155285601,0.2982,0.8779,0.5797,3,0.063355,0.261614146,-0.2699,0.5917,0.8616,2,0.17351,0.477961067,-0.5171,1.0933,1.6104,2,0.1002,0.125431101,-0.1422,0.3085,0.4507,2,0.09346,0.195928289,-0.1845,0.4144,0.5989,1,0.182305,0.103126444,-0.0091,0.3328,0.3419,1,-27.74047,0.158307296,-27.9702,-27.391,0.5792,3,-23.536885,0.162156977,-23.7926,-23.3092,0.4834,5,-24.523125,0.179108302,-24.8031,-24.1743,0.6288,5,Walking
-0.32369,0.391095257,-1.0422,0.2271,1.2693,1,-0.45219,0.426462876,-0.9483,0.1889,1.1372,1,0.634005,0.830679343,-0.6978,1.8955,2.5933,1,0.03412,0.11313102,-0.0795,0.2562,0.3357,2,0.01619,0.263083637,-0.4248,0.3764,0.8012,1,0.28303,0.075454331,0.1353,0.3771,0.2418,2,-28.72264,0.386316672,-29.205,-27.9209,1.2841,3,-22.844515,0.358029142,-23.4141,-22.1576,1.2565,4,-23.994665,0.243749497,-24.3817,-23.5796,0.8021,6,Walking
-0.498645,0.18332809,-0.9358,-0.1093,0.8265,3,-0.98862,0.297639896,-1.385,-0.462,0.923,1,-0.14324,1.118073993,-1.869,1.352,3.221,2,0.01536,0.082684463,-0.0783,0.1729,0.2512,2,-0.022675,0.28972133,-0.5054,0.3733,0.8787,1,0.152715,0.080515808,-0.032,0.268,0.3,1,-30.05178,0.229916253,-30.301,-29.3912,0.9098,5,-21.42598,0.237117358,-21.8846,-21.0896,0.795,5,-23.714525,0.236130828,-24.1873,-23.2914,0.8959,5,Walking
-0.702955,0.089427907,-0.8264,-0.4391,0.3873,2,-0.039805,0.317658006,-0.4757,0.5644,1.0401,3,-0.63615,0.41154025,-1.7119,-0.096,1.6159,2,-0.04235,0.099618284,-0.145,0.1697,0.3147,2,0.024995,0.063461874,-0.0919,0.0945,0.1864,3,-0.127555,0.027135539,-0.1592,-0.0696,0.0896,2,-29.873295,0.166423687,-30.123,-29.5967,0.5263,5,-21.44896,0.11695398,-21.6853,-21.2494,0.4359,4,-24.03272,0.146918384,-24.3149,-23.6996,0.6153,6,Walking
0.09345,0.715326706,-0.663,1.5052,2.1682,3,0.2345,0.401374135,-0.458,0.9204,1.3784,1,0.78483,0.562066497,-0.0609,1.8794,1.9403,1,0.01294,0.113906573,-0.1214,0.2342,0.3556,1,-0.1621,0.206183801,-0.5193,0.1021,0.6214,1,-0.179265,0.206667712,-0.6147,0.1128,0.7275,1,-29.55885,0.192155144,-29.9249,-29.2611,0.6638,4,-22.1412,0.288162341,-22.8054,-21.6348,1.1706,4,-23.858495,0.337049772,-24.2527,-23.1794,1.0733,5,Walking
0.477885,0.336015911,-0.0835,1.1699,1.2534,1,-1.288725,0.168345481,-1.4819,-0.8058,0.6761,3,0.04821,0.904641095,-1.5641,1.7787,3.3428,1,-0.053305,0.124331108,-0.2805,0.1049,0.3854,2,0.081255,0.198321306,-0.2069,0.424,0.6309,2,-0.29496,0.131723067,-0.6065,-0.1054,0.5011,1,-28.54357,0.476041556,-29.6377,-27.9159,1.7218,4,-23.771895,0.447818523,-24.4289,-22.9514,1.4775,4,-23.363075,0.209427808,-23.6282,-22.9102,0.718,5,Walking
0.060825,0.280103973,-0.259,0.4969,0.7559,4,-0.534075,0.334159863,-1.1182,-0.1038,1.0144,3,-0.71772,0.538629472,-1.3589,0.208,1.5669,3,-0.063475,0.08459731,-0.1942,0.0993,0.2935,2,0.00232,0.201653665,-0.2556,0.4174,0.673,2,0.06017,0.075283784,-0.0831,0.1883,0.2714,1,-28.101335,0.141026062,-28.4197,-27.8722,0.5475,7,-24.043295,0.233377538,-24.3553,-23.6111,0.7442,3,-23.50094,0.161598761,-23.8326,-23.1937,0.6389,5,Walking
-0.19677,0.359785632,-0.8785,0.2343,1.1128,1,0.256795,0.241625482,-0.1163,0.627,0.7433,2,0.648685,0.910541468,-0.6962,2.1192,2.8154,1,0.072155,0.085175527,-0.1013,0.2124,0.3137,2,-0.007655,0.204005785,-0.2977,0.3501,0.6478,1,0.17818,0.085928381,0.0228,0.3099,0.2871,2,-28.369565,0.228586245,-28.8086,-27.9392,0.8694,3,-23.499425,0.110581974,-23.7083,-23.1189,0.5894,3,-23.680805,0.136290625,-23.9418,-23.4976,0.4442,4,Walking
-0.432395,0.164008837,-0.7379,-0.1413,0.5966,2,-0.77972,0.175359444,-1.1689,-0.3593,0.8096,2,0.43052,0.723730728,-0.2138,2.0152,2.229,0,0.030815,0.061521267,-0.0911,0.1044,0.1955,1,0.058205,0.224630489,-0.2132,0.3901,0.6033,1,0.466565,0.08365077,0.2706,0.5785,0.3079,1,-29.460075,0.592476739,-30.7574,-28.7189,2.0385,1,-22.189465,0.826230249,-23.2008,-20.7389,2.4619,2,-23.761725,0.236192095,-24.2615,-23.3312,0.9303,2,Walking
-0.680945,0.131234765,-0.8832,-0.3631,0.5201,1,-0.975865,0.229819965,-1.3396,-0.677,0.6626,2,-0.868505,0.583992218,-1.6905,0.2955,1.986,1,0.032685,0.069007893,-0.128,0.1401,0.2681,2,0.03647,0.104229051,-0.1591,0.1695,0.3286,2,0.200725,0.178585047,-0.085,0.4264,0.5114,1,-31.261975,0.231875417,-31.5395,-30.8293,0.7102,4,-20.003325,0.408525186,-20.7961,-19.5035,1.2926,5,-23.54275,0.095244378,-23.7249,-23.3694,0.3555,3,Walking
-0.45917,0.23789627,-0.7989,-0.0902,0.7087,2,-0.139205,0.301455719,-0.556,0.3566,0.9126,1,0.60935,0.856970013,-0.9799,1.9176,2.8975,1,-0.06048,0.13335763,-0.2569,0.1644,0.4213,2,-0.05361,0.121011478,-0.206,0.2164,0.4224,2,-0.262615,0.107036603,-0.4413,-0.1119,0.3294,2,-31.15406,0.280299004,-31.4518,-30.5892,0.8626,6,-20.19428,0.495079031,-21.0401,-19.5151,1.525,3,-23.38481,0.161004997,-23.6398,-23.1547,0.4851,6,Walking
0.2381,0.454934512,-0.692,1.0611,1.7531,1,-0.594125,0.508514237,-1.3242,0.3525,1.6767,3,0.35544,1.242651266,-1.443,2.2971,3.7401,1,-0.06153,0.176919595,-0.3268,0.1944,0.5212,1,-0.050915,0.402915272,-0.5315,0.6195,1.151,1,-0.269125,0.156038174,-0.5037,-0.0354,0.4683,1,-30.05191,0.528810742,-30.7923,-29.4003,1.392,4,-21.799585,0.387798382,-22.436,-21.1153,1.3207,4,-23.355025,0.250128337,-23.7868,-22.9399,0.8469,4,Walking
0.497635,0.451017896,-0.1128,1.2977,1.4105,2,-0.67271,0.346502779,-1.0526,-0.166,0.8866,2,-0.67689,0.924261436,-1.8973,0.6694,2.5667,1,-0.078415,0.060003019,-0.1882,0.0186,0.2068,1,0.029945,0.164021796,-0.2379,0.2811,0.519,2,-0.061815,0.1235885,-0.2464,0.0968,0.3432,1,-29.194005,0.235638599,-29.7276,-28.8792,0.8484,3,-22.491915,0.12094584,-22.74,-22.2918,0.4482,4,-23.454135,0.26287095,-23.8042,-23.0184,0.7858,5,Walking
0.281755,0.163290185,-0.0386,0.525,0.5636,3,0.014625,0.239475322,-0.3566,0.417,0.7736,1,0.046085,0.655319198,-0.6905,1.567,2.2575,1,0.01067,0.083151741,-0.0926,0.2336,0.3262,2,0.01323,0.12334646,-0.175,0.2214,0.3964,2,0.043135,0.048737452,-0.032,0.1293,0.1613,2,-29.147925,0.077543052,-29.2805,-29.0257,0.2548,5,-22.285115,0.140721598,-22.5329,-22.0418,0.4911,5,-23.5954,0.181084519,-23.947,-23.3501,0.5969,4,Walking
-0.197045,0.381437534,-0.9382,0.3598,1.298,1,-0.309735,0.485412043,-1.1425,0.5239,1.6664,2,0.80452,0.921625132,-0.5349,2.2848,2.8197,1,0.111875,0.12883085,-0.109,0.3075,0.4165,2,0.163445,0.405853955,-0.545,0.6831,1.2281,2,0.284975,0.123198506,0.1228,0.5484,0.4256,1,-29.483475,0.355458516,-29.951,-29.047,0.904,3,-21.900855,0.337552902,-22.3639,-21.2059,1.158,4,-23.456185,0.281904848,-23.9126,-22.9117,1.0009,5,Walking
-0.38396,0.387767449,-0.9923,0.2034,1.1957,1,-0.896615,0.535688936,-1.618,-0.1533,1.4647,1,-0.07335,0.84037903,-1.3445,1.2723,2.6168,1,0.058815,0.059192232,-0.0293,0.1655,0.1948,2,-0.01241,0.330616822,-0.5072,0.4146,0.9218,1,0.22219,0.143860189,0.0477,0.5395,0.4918,1,-30.658005,0.453437145,-31.1927,-29.6758,1.5169,3,-20.688545,0.270230539,-21.1211,-20.1096,1.0115,4,-23.09266,0.417830635,-23.8681,-22.5346,1.3335,3,Walking
-0.63477,0.106490329,-0.8097,-0.4569,0.3528,3,-0.48636,0.332526715,-0.9278,0.233,1.1608,2,-0.698145,0.377365412,-1.2667,-0.0087,1.258,2,0.052115,0.194277892,-0.2965,0.3827,0.6792,2,0.051655,0.097871152,-0.196,0.1772,0.3732,2,-0.07926,0.05037338,-0.1851,0.0103,0.1954,2,-30.511515,0.238879412,-30.8051,-30.0752,0.7299,6,-20.389505,0.227159199,-21.0564,-20.0636,0.9928,5,-23.354935,0.140506332,-23.5835,-23.1308,0.4527,6,Walking
-0.209725,0.402241762,-0.7499,0.6485,1.3984,2,0.08101,0.319743109,-0.5871,0.4405,1.0276,1,0.58047,0.702366535,-0.6813,1.789,2.4703,1,-0.163465,0.11792892,-0.3799,0.0978,0.4777,1,-0.09854,0.248379924,-0.4506,0.3185,0.7691,1,-0.242255,0.083960476,-0.3872,-0.1191,0.2681,1,-29.71958,0.277861796,-30.1455,-29.3366,0.8089,4,-21.27722,0.100975936,-21.4254,-21.0544,0.371,6,-23.252065,0.219736431,-23.7581,-22.9764,0.7817,4,Walking
0.634715,0.423150021,-0.0759,1.3071,1.383,2,-0.918275,0.188736718,-1.2544,-0.6641,0.5903,2,0.198995,0.625510653,-0.4687,1.7123,2.181,2,0.008365,0.120032972,-0.219,0.207,0.426,1,0.00661,0.225744366,-0.3272,0.3396,0.6668,1,-0.18546,0.111169633,-0.3645,-0.0075,0.357,1,-29.146145,0.185415758,-29.5351,-28.9117,0.6234,4,-22.14514,0.427218235,-22.7934,-21.493,1.3004,3,-23.081455,0.244696856,-23.4537,-22.6142,0.8395,5,Walking
0.402965,0.273626949,-0.0968,0.734,0.8308,1,-0.309845,0.344339995,-0.9602,0.1081,1.0683,1,-0.938805,0.388740293,-1.3407,-0.0813,1.2594,1,-0.104485,0.056604287,-0.2003,0.0274,0.2277,1,0.029955,0.100813498,-0.0849,0.2544,0.3393,1,-0.07037,0.028129701,-0.1153,-0.0083,0.107,2,-28.27884,0.216810462,-28.8284,-27.9635,0.8649,5,-22.754975,0.087638073,-22.9219,-22.5999,0.322,5,-23.28707,0.169910512,-23.5914,-22.9055,0.6859,6,Walking
0.346925,0.407139305,-0.6882,0.7701,1.4583,2,0.303365,0.263366145,-0.1502,0.6662,0.8164,1,0.07872,0.729384094,-0.8821,1.3989,2.281,1,0.10702,0.129607294,-0.1037,0.3409,0.4446,2,0.061575,0.219424691,-0.2518,0.4642,0.716,2,0.0367,0.057339594,-0.0352,0.1524,0.1876,2,-27.748835,0.145192766,-27.9794,-27.4871,0.4923,4,-22.845465,0.220570196,-23.1858,-22.5658,0.62,4,-23.33339,0.261099937,-23.802,-22.9831,0.8189,2,Walking
-0.40444,0.415206283,-0.8779,0.4507,1.3286,1,-0.582495,0.690452931,-1.2193,0.9692,2.1885,1,1.005645,0.761059499,0.2029,2.4166,2.2137,2,0.11551,0.126460915,-0.1287,0.2999,0.4286,2,-0.17342,0.29182728,-0.6414,0.2629,0.9043,1,0.085845,0.152642758,-0.181,0.2882,0.4692,2,-27.89681,0.23156558,-28.4379,-27.478,0.9599,2,-23.19487,0.127116537,-23.3999,-23.0064,0.3935,3,-22.282835,0.433340821,-23.1498,-21.5921,1.5577,2,Walking
-0.78871,0.120204925,-0.9752,-0.5594,0.4158,1,-0.98217,0.361097871,-1.423,-0.3904,1.0326,1,-0.74437,0.729800091,-1.853,0.1254,1.9784,2,-0.05479,0.123082988,-0.2063,0.1676,0.3739,1,0.052965,0.068215513,-0.1251,0.1604,0.2855,2,0.180805,0.074811587,0.0344,0.278,0.2436,2,-28.841395,0.210728428,-29.2237,-28.5224,0.7013,6,-22.413785,0.392042858,-23.0068,-21.7452,1.2616,3,-21.473305,0.167354314,-21.8083,-21.2463,0.562,4,Walking
-0.34055,0.430463121,-0.8395,0.4238,1.2633,1,-0.010165,0.184190163,-0.3459,0.3095,0.6554,2,-0.151615,0.467100714,-0.8014,0.6947,1.4961,2,0.02272,0.084844025,-0.1064,0.1723,0.2787,2,0.00164,0.136532741,-0.2616,0.2398,0.5014,1,-0.06799,0.109030028,-0.2692,0.0672,0.3364,1,-28.790425,0.195427334,-29.196,-28.4272,0.7688,5,-21.83667,0.162847552,-22.2616,-21.621,0.6406,5,-21.488525,0.224935948,-21.7521,-20.978,0.7741,4,Walking
0.2957,0.626438229,-0.7408,1.3095,2.0503,1,-0.521565,0.602904347,-1.4408,0.3869,1.8277,2,0.998025,1.25778576,-0.3581,3.0973,3.4554,2,-0.03888,0.222117034,-0.3798,0.2259,0.6057,1,-0.047955,0.483404334,-0.7228,0.8382,1.561,1,-0.149745,0.158665653,-0.4121,0.1231,0.5352,2,-28.23665,0.288819396,-28.6929,-27.7614,0.9315,3,-22.14268,0.174583861,-22.5495,-21.7212,0.8283,6,-21.34756,0.180422774,-21.6518,-20.9915,0.6603,4,Walking
0.348785,0.391684833,-0.2386,0.9889,1.2275,1,-0.78403,0.342857422,-1.238,-0.1621,1.0759,2,-0.757625,0.515908524,-1.4292,0.0968,1.526,0,-0.105945,0.175360271,-0.4049,0.2243,0.6292,1,0.130465,0.19795618,-0.3613,0.4206,0.7819,2,-0.282675,0.111259898,-0.4158,-0.1237,0.2921,2,-26.809535,0.732287452,-27.8965,-25.8302,2.0663,3,-23.227975,0.239915858,-23.6209,-22.7724,0.8485,3,-21.490075,0.454090312,-22.2235,-20.7438,1.4797,4,Walking
0.44305,0.257645884,0.1189,0.933,0.8141,2,0.037355,0.255634824,-0.2742,0.5149,0.7891,4,-0.241365,0.401070529,-0.9664,0.7633,1.7297,1,0.06881,0.122239044,-0.2262,0.2459,0.4721,2,-0.054595,0.190725794,-0.356,0.278,0.634,1,0.001595,0.075237527,-0.1297,0.1247,0.2544,1,-25.767645,0.091443575,-26.0594,-25.6316,0.4278,6,-23.335005,0.111057199,-23.5842,-23.1115,0.4727,4,-22.221155,0.160156672,-22.5587,-21.9043,0.6544,4,Walking
-0.53349,0.483996333,-1.0894,0.3854,1.4748,2,-0.480555,0.539239308,-1.3047,0.2762,1.5809,2,0.82258,0.838191475,-0.5761,2.1873,2.7634,2,0.041485,0.138822409,-0.1976,0.2534,0.451,1,0.011575,0.241985731,-0.385,0.4274,0.8124,2,0.20108,0.135658717,0.0138,0.416,0.4022,2,-26.39485,0.236587243,-26.8384,-25.9673,0.8711,3,-23.05154,0.362516173,-23.5911,-22.3033,1.2878,3,-21.526235,0.112044216,-21.7855,-21.3235,0.462,5,Walking
-0.70735,0.216853459,-0.9525,-0.2723,0.6802,2,-0.990705,0.221121015,-1.2589,-0.4157,0.8432,2,-0.188045,0.932343419,-1.5943,0.8004,2.3947,2,-0.070925,0.115362584,-0.2042,0.1962,0.4004,1,0.0319,0.235051548,-0.3456,0.3823,0.7279,1,0.252055,0.038377343,0.1942,0.3165,0.1223,2,-27.725595,0.260973915,-27.9965,-27.0497,0.9468,3,-21.291835,0.674315339,-22.2256,-20.2717,1.9539,1,-21.43445,0.415642931,-22.1335,-20.7535,1.38,3,Walking
-0.64428,0.23347182,-1.0249,-0.2446,0.7803,1,-0.106035,0.231851194,-0.3617,0.3537,0.7154,2,-0.511445,0.399310776,-1.3233,0.0731,1.3964,1,-0.021345,0.101666772,-0.1876,0.1431,0.3307,1,0.005085,0.165463692,-0.2873,0.2905,0.5778,1,0.116205,0.055692876,0.0151,0.1969,0.1818,2,-28.24593,0.137189322,-28.4043,-27.9346,0.4697,4,-19.622715,0.289267064,-20.2334,-19.1298,1.1036,3,-22.19802,0.172945242,-22.6478,-21.9588,0.689,4,Walking
0.02885,0.71518571,-1.0507,1.2063,2.257,2,-0.380965,0.658951331,-1.6122,0.4747,2.0869,1,1.144105,0.877676395,0.098,2.8842,2.7862,2,-0.044815,0.16176211,-0.3222,0.217,0.5392,1,-0.10171,0.429370234,-0.7633,0.7544,1.5177,1,-0.06043,0.12221648,-0.2497,0.1407,0.3904,1,-28.764115,0.261571354,-29.2464,-28.4096,0.8368,3,-19.185035,0.177519225,-19.5452,-18.9175,0.6277,3,-21.889935,0.196537147,-22.2164,-21.5297,0.6867,3,Walking
0.251915,0.34522538,-0.1806,0.7744,0.955,1,-0.800975,0.280445305,-1.1914,-0.1716,1.0198,2,-0.24187,0.868290946,-1.3766,1.2543,2.6309,1,-0.01432,0.118715035,-0.1708,0.1553,0.3261,1,0.061965,0.346255559,-0.5436,0.647,1.1906,1,-0.030585,0.065742736,-0.1122,0.1109,0.2231,2,-28.925705,0.220371188,-29.2287,-28.6118,0.6169,4,-19.036835,0.113669839,-19.2643,-18.8414,0.4229,4,-22.10773,0.312132445,-22.6541,-21.5519,1.1022,3,Walking
0.50974,0.242764939,-0.0282,0.9302,0.9584,3,-0.22346,0.372557466,-0.7269,0.619,1.3459,1,-0.624665,0.464107982,-1.1602,0.2932,1.4534,2,0.05081,0.146790469,-0.1854,0.2571,0.4425,1,0.162035,0.146550743,-0.0918,0.4523,0.5441,2,-0.0122,0.055380312,-0.1035,0.0814,0.1849,2,-28.370415,0.280391511,-28.7713,-27.8303,0.941,3,-19.11857,0.125935055,-19.403,-18.9144,0.4886,7,-23.055625,0.364562735,-23.6078,-22.4756,1.1322,6,Walking
0.02381,0.772260866,-1.1416,1.0452,2.1868,1,0.025995,0.443455284,-0.7502,0.6774,1.4276,1,0.404625,0.710160187,-0.5985,1.5488,2.1473,1,0.142885,0.148983366,-0.1419,0.3602,0.5021,2,-0.04848,0.385445867,-0.4672,0.7308,1.198,1,0.03503,0.094467164,-0.0954,0.1869,0.2823,1,-28.17262,0.21030294,-28.604,-27.8557,0.7483,3,-19.74339,0.226364412,-20.0274,-19.2508,0.7766,3,-23.14624,0.198852502,-23.5303,-22.7897,0.7406,3,Walking
-0.558485,0.154202647,-0.7377,-0.2571,0.4806,1,-0.94361,0.09150583,-1.1064,-0.8307,0.2757,2,0.410105,0.443527668,-0.0999,1.3344,1.4343,0,-0.055915,0.140938452,-0.3196,0.1599,0.4795,1,0.01247,0.081945293,-0.1068,0.1581,0.2649,1,0.26312,0.064297555,0.154,0.3526,0.1986,2,-29.20299,0.384012664,-29.8433,-28.6281,1.2152,2,-19.147805,0.457667414,-19.8445,-18.3568,1.4877,1,-23.061975,0.184650353,-23.3489,-22.7264,0.6225,3,Walking
-0.37813,0.10071632,-0.5291,-0.227,0.3021,1,-0.493615,0.304269692,-1.0394,-0.0314,1.008,3,-0.628025,0.307915425,-1.0129,0.1736,1.1865,2,-0.058065,0.066350888,-0.1619,0.1039,0.2658,2,0.06361,0.04312927,-0.0048,0.1381,0.1429,2,-0.009615,0.106134939,-0.1121,0.1619,0.274,3,-29.997795,0.118558022,-30.1626,-29.7792,0.3834,5,-17.781285,0.157124782,-18.0112,-17.5109,0.5003,5,-23.749405,0.187433798,-23.9875,-23.2315,0.756,3,Walking
-0.21727,0.305238636,-0.5804,0.3839,0.9643,3,-0.124725,0.250181784,-0.6682,0.3456,1.0138,1,0.15288,0.56631432,-0.602,1.1132,1.7152,1,0.07204,0.130935757,-0.139,0.2625,0.4015,2,-0.127355,0.125776522,-0.5115,0.0697,0.5812,2,-0.23057,0.0858498,-0.3805,-0.1209,0.2596,2,-29.750865,0.136968932,-30.0319,-29.4966,0.5353,6,-18.942335,0.495167717,-19.6156,-18.0296,1.586,1,-23.48586,0.26191086,-23.9564,-23.1541,0.8023,6,Walking
0.238635,0.400697406,-0.509,0.9629,1.4719,1,-0.67007,0.535541117,-1.426,0.4494,1.8754,1,0.58494,0.959855651,-0.5859,2.384,2.9699,1,-0.10914,0.166078733,-0.3863,0.1494,0.5357,2,-0.21977,0.397557138,-0.7511,0.5119,1.263,1,-0.22035,0.138423342,-0.4844,-0.0659,0.4185,1,-29.84498,0.195680956,-30.1296,-29.5012,0.6284,4,-20.197605,0.288013867,-20.7295,-19.7162,1.0133,6,-22.654575,0.205923019,-22.9295,-22.2352,0.6943,3,Walking
-0.0371,0.406551031,-0.6255,0.5958,1.2213,2,-0.450955,0.284096974,-0.7765,0.0605,0.837,4,-0.925415,0.547367789,-1.5335,0.0396,1.5731,2,-0.12215,0.095854809,-0.294,-0.0094,0.2846,2,0.096215,0.108975843,-0.1211,0.2651,0.3862,2,-0.073415,0.071814221,-0.1985,0.0233,0.2218,1,-29.42581,0.232789024,-29.9566,-29.1636,0.793,6,-20.715845,0.083412634,-20.9238,-20.557,0.3668,5,-22.992805,0.315892038,-23.3973,-22.4041,0.9932,3,Walking
0.20748,0.310800093,-0.2672,0.8183,1.0855,1,0.28318,0.365850576,-0.3764,0.8145,1.1909,2,0.30936,0.685714282,-0.5063,1.4192,1.9255,2,0.135155,0.127153677,-0.1382,0.3313,0.4695,2,0.002105,0.210131172,-0.3413,0.338,0.6793,2,0.12813,0.092275691,-0.0985,0.2528,0.3513,1,-29.363665,0.177060564,-29.6504,-29.0969,0.5535,5,-20.645,0.129915245,-20.9274,-20.4576,0.4698,6,-23.07851,0.372717379,-23.5133,-22.4599,1.0534,6,Walking
-0.432675,0.505061666,-1.3212,0.422,1.7432,2,-0.782945,0.519863787,-1.2463,0.4562,1.7025,2,1.116805,1.046010888,-0.0871,2.6361,2.7232,2,0.05392,0.211242658,-0.2577,0.4138,0.6715,1,0.043605,0.373204329,-0.391,0.7068,1.0978,1,0.26505,0.201109658,0.0067,0.5807,0.574,2,-30.142245,0.20769614,-30.6702,-29.7288,0.9414,3,-20.55614,0.44555025,-21.1061,-19.6985,1.4076,2,-22.68784,0.516776813,-23.5981,-22.1075,1.4906,2,Walking
