time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
2025-08-15T23:59:49.833Z,-0.5343,-0.1363,-0.3709,0.1457,0.1544,-0.2643,3.271,19.5255,-40.8988
2025-08-15T23:59:49.846Z,-0.5576,-0.0659,-0.4087,0.1642,0.1131,-0.244,3.3647,19.5631,-41.0485
2025-08-15T23:59:49.854Z,-0.5576,-0.0659,-0.4087,0.1933,0.0569,-0.2355,3.3647,19.5631,-41.0485
2025-08-15T23:59:49.864Z,-0.5336,-0.1019,-0.4156,0.227,-0.0111,-0.2334,3.4183,19.3447,-40.9914
2025-08-15T23:59:49.876Z,-0.5145,-0.1267,-0.4,0.254,-0.0678,-0.2389,3.5281,19.212,-41.0114
2025-08-15T23:59:49.883Z,-0.5145,-0.1267,-0.4,0.2722,-0.104,-0.2436,3.5281,19.212,-41.0114
2025-08-15T23:59:49.896Z,-0.3756,-0.1416,-0.4526,0.277,-0.1273,-0.2553,3.3491,18.9721,-41.4024
2025-08-15T23:59:49.907Z,-0.3307,-0.1533,-0.4311,0.2556,-0.141,-0.289,3.2488,18.8664,-41.3551
2025-08-15T23:59:49.916Z,-0.2938,-0.1019,-0.3276,0.2185,-0.1475,-0.3235,3.3577,18.8409,-41.1135
2025-08-15T23:59:49.926Z,-0.1849,-0.1096,-0.2931,0.1724,-0.1222,-0.3589,3.2617,18.8137,-41.3033
2025-08-15T23:59:49.936Z,-0.1316,-0.1469,-0.3073,0.1249,-0.0926,-0.3906,2.9836,18.7495,-41.4965
2025-08-15T23:59:49.947Z,-0.1343,-0.1941,-0.248,0.0735,-0.078,-0.4198,2.9297,18.7358,-41.6089
2025-08-15T23:59:49.956Z,-0.1228,-0.2138,-0.18,0.023,-0.0749,-0.4546,2.8935,18.7188,-41.3873
2025-08-15T23:59:49.966Z,-0.1561,-0.1707,-0.1073,-0.0239,-0.0788,-0.4927,2.8307,18.7257,-41.3775
2025-08-15T23:59:49.976Z,-0.1973,-0.1357,-0.0248,-0.0536,-0.0761,-0.5244,2.6572,18.862,-41.3528
2025-08-15T23:59:49.983Z,-0.1973,-0.1357,-0.0248,-0.0724,-0.064,-0.551,2.6572,18.862,-41.3528
2025-08-15T23:59:49.996Z,-0.3571,-0.1426,0.1322,-0.0714,-0.0511,-0.5634,2.3803,19.0758,-41.1938
2025-08-15T23:59:50.007Z,-0.4342,-0.1397,0.1697,-0.0581,-0.0334,-0.5737,2.4127,19.0477,-41.3234
2025-08-15T23:59:50.016Z,-0.5183,-0.1664,0.1739,-0.0475,-0.0315,-0.574,2.5809,19.0301,-41.2955
2025-08-15T23:59:50.026Z,-0.6077,-0.1378,0.2451,-0.0487,-0.0563,-0.5632,2.3957,19.2462,-41.3137
2025-08-15T23:59:50.036Z,-0.6489,-0.0726,0.301,-0.0562,-0.0797,-0.5476,2.1414,19.252,-41.2632
2025-08-15T23:59:50.046Z,-0.6353,-0.0367,0.3371,-0.0543,-0.0878,-0.523,2.2093,19.3179,-41.1308
2025-08-15T23:59:50.057Z,-0.5947,-0.0884,0.352,-0.0417,-0.0764,-0.5064,2.034,19.2784,-41.2751
2025-08-15T23:59:50.066Z,-0.5571,-0.1142,0.3778,-0.02,-0.0441,-0.4865,2.0276,19.4672,-41.1744
2025-08-15T23:59:50.076Z,-0.5096,-0.0796,0.2827,0.0056,0.0229,-0.4576,1.9335,19.353,-41.1699
2025-08-15T23:59:50.086Z,-0.4792,-0.069,0.1312,0.0321,0.1038,-0.4192,1.8485,19.3209,-41.1182
2025-08-15T23:59:50.096Z,-0.4876,-0.093,-0.1146,0.0511,0.1656,-0.3749,1.8002,19.2473,-41.2639
2025-08-15T23:59:50.106Z,-0.4868,-0.0673,-0.3533,0.0563,0.1979,-0.3346,1.9324,19.2991,-41.1603
2025-08-15T23:59:50.114Z,-0.4868,-0.0673,-0.3533,0.0532,0.2135,-0.3061,1.9324,19.2991,-41.1603
2025-08-15T23:59:50.125Z,-0.4609,0.1568,-0.7686,0.0464,0.213,-0.2824,2.1085,19.3467,-41.121
2025-08-15T23:59:50.136Z,-0.419,0.2327,-0.9137,0.0291,0.1962,-0.2675,2.1543,19.1414,-41.1647
2025-08-15T23:59:50.145Z,-0.3954,0.2942,-0.9935,0.0071,0.1562,-0.2549,2.0062,19.1895,-41.2674
2025-08-15T23:59:50.155Z,-0.4009,0.3888,-0.9779,-0.0138,0.1072,-0.2449,2.1674,19.2852,-41.16
2025-08-15T23:59:50.166Z,-0.3801,0.441,-0.9539,-0.0108,0.0555,-0.2349,2.382,19.3468,-41.1149
2025-08-15T23:59:50.175Z,-0.3696,0.4431,-0.9431,0.0148,0.0114,-0.2258,2.2893,19.3481,-41.1778
2025-08-15T23:59:50.185Z,-0.3885,0.4328,-0.8793,0.0451,-0.0425,-0.2202,2.2252,19.253,-41.2605
2025-08-15T23:59:50.195Z,-0.3781,0.4513,-0.8095,0.0756,-0.1013,-0.2208,2.0177,19.3513,-41.2095
2025-08-15T23:59:50.206Z,-0.373,0.5205,-0.7355,0.0944,-0.1392,-0.2243,1.8923,19.2291,-41.1873
2025-08-15T23:59:50.215Z,-0.3274,0.5073,-0.7619,0.1021,-0.1414,-0.2239,1.9483,19.1755,-41.1803
2025-08-15T23:59:50.225Z,-0.293,0.4453,-0.8099,0.1002,-0.1334,-0.2139,1.8737,19.088,-41.2659
2025-08-15T23:59:50.235Z,-0.313,0.4329,-0.7715,0.0728,-0.1302,-0.2168,1.756,19.1424,-41.38
2025-08-15T23:59:50.246Z,-0.3064,0.5138,-0.7522,0.0376,-0.1239,-0.2183,1.8012,19.1905,-41.4595
2025-08-15T23:59:50.255Z,-0.2648,0.5762,-0.7757,0.0121,-0.099,-0.2164,1.6532,19.3057,-41.4487
2025-08-15T23:59:50.265Z,-0.225,0.5397,-0.7643,-0.0082,-0.0941,-0.226,1.6516,19.3762,-41.36
2025-08-15T23:59:50.275Z,-0.2237,0.5206,-0.7039,-0.0337,-0.1039,-0.2469,1.5672,19.3254,-41.1567
2025-08-15T23:59:50.285Z,-0.2937,0.608,-0.5968,-0.0593,-0.1321,-0.2705,1.4793,19.4471,-41.1994
2025-08-15T23:59:50.295Z,-0.2911,0.6826,-0.5365,-0.0668,-0.1426,-0.2817,1.421,19.4717,-41.2112
2025-08-15T23:59:50.305Z,-0.2529,0.6084,-0.5596,-0.0572,-0.1269,-0.2849,1.4009,19.4895,-41.2663
2025-08-15T23:59:50.314Z,-0.2771,0.5178,-0.5286,-0.0486,-0.1175,-0.2848,1.316,19.555,-40.9779
2025-08-15T23:59:50.325Z,-0.3698,0.5562,-0.4976,-0.0349,-0.1181,-0.2838,1.1771,19.4972,-41.1453
2025-08-15T23:59:50.334Z,-0.4093,0.6354,-0.5409,-0.0227,-0.0961,-0.2741,1.0964,19.3511,-41.2483
2025-08-15T23:59:50.345Z,-0.3612,0.59,-0.6656,-0.0152,-0.0681,-0.2659,1.0535,19.2559,-41.4342
2025-08-15T23:59:50.354Z,-0.3255,0.5243,-0.7477,-0.0204,-0.0568,-0.2728,1.0233,19.3214,-41.2168
2025-08-15T23:59:50.364Z,-0.4406,0.6267,-0.7109,-0.052,-0.0706,-0.2885,1.0477,19.3012,-41.1561
2025-08-15T23:59:50.374Z,-0.548,0.7738,-0.6297,-0.0795,-0.0931,-0.2916,1.037,19.3049,-41.1529
2025-08-15T23:59:50.386Z,-0.5441,0.7646,-0.6037,-0.0857,-0.1003,-0.2842,0.888,19.3624,-40.9969
2025-08-15T23:59:50.394Z,-0.5675,0.6421,-0.5883,-0.0754,-0.0862,-0.2754,0.8478,19.4294,-40.8991
2025-08-15T23:59:50.405Z,-0.6173,0.5968,-0.529,-0.0503,-0.0724,-0.2554,0.8642,19.529,-40.9444
2025-08-15T23:59:50.414Z,-0.6498,0.672,-0.5426,-0.0247,-0.0621,-0.2218,0.7133,19.4662,-40.8936
2025-08-15T23:59:50.426Z,-0.6421,0.6806,-0.5872,-0.0057,-0.0684,-0.1881,0.7451,19.3951,-40.9452
2025-08-15T23:59:50.434Z,-0.6172,0.6821,-0.5491,0.003,-0.106,-0.1729,0.7364,19.5868,-41.0748
2025-08-15T23:59:50.444Z,-0.5955,0.7836,-0.4763,0.0057,-0.1464,-0.17,0.6629,19.7241,-40.8901
2025-08-15T23:59:50.454Z,-0.5387,0.9068,-0.4149,0.0183,-0.1667,-0.1702,0.5184,19.6015,-40.9439
2025-08-15T23:59:50.465Z,-0.5386,0.9341,-0.3756,0.0319,-0.1708,-0.1667,0.5575,19.3611,-40.9885
2025-08-15T23:59:50.474Z,-0.5657,0.9252,-0.3634,0.0519,-0.1538,-0.1571,0.5566,19.4001,-40.9417
2025-08-15T23:59:50.484Z,-0.6072,0.9199,-0.4003,0.0733,-0.1228,-0.1376,0.4384,19.3371,-40.936
2025-08-15T23:59:50.495Z,-0.6495,0.9246,-0.5022,0.0835,-0.0817,-0.1198,0.2953,19.4577,-40.8859
2025-08-15T23:59:50.504Z,-0.7126,0.9726,-0.5717,0.0704,-0.0628,-0.1036,0.2912,19.357,-40.9009
2025-08-15T23:59:50.514Z,-0.7235,1.0545,-0.6618,0.0428,-0.0421,-0.0866,0.4118,19.327,-40.8866
2025-08-15T23:59:50.524Z,-0.7015,1.1461,-0.7396,0.0119,-0.0329,-0.0805,0.5694,19.2707,-40.7437
2025-08-15T23:59:50.535Z,-0.7025,1.2017,-0.7253,-0.0179,-0.049,-0.0817,0.5013,19.2274,-40.9128
2025-08-15T23:59:50.544Z,-0.7312,1.2267,-0.6211,-0.0406,-0.094,-0.0907,0.5518,19.2769,-40.9532
2025-08-15T23:59:50.554Z,-0.7843,1.2665,-0.4378,-0.0479,-0.1667,-0.1025,0.4462,19.1757,-40.9604
2025-08-15T23:59:50.564Z,-0.8161,1.2624,-0.2689,-0.0326,-0.2302,-0.1049,0.4195,19.2396,-40.8448
2025-08-15T23:59:50.575Z,-0.8329,1.1709,-0.1471,0.0015,-0.2771,-0.0978,0.4668,19.2586,-40.6966
2025-08-15T23:59:50.584Z,-0.8578,1.0686,-0.0177,0.0445,-0.3004,-0.0825,0.3947,19.234,-40.8056
2025-08-15T23:59:50.594Z,-0.856,1.0124,0.0625,0.0782,-0.2967,-0.07,0.2461,19.1818,-40.9194
2025-08-15T23:59:50.604Z,-0.8071,0.9742,0.1291,0.0969,-0.2616,-0.054,0.0372,19.1941,-41.1216
2025-08-15T23:59:50.614Z,-0.7724,0.9233,0.1358,0.1039,-0.1893,-0.0307,-0.1084,19.1942,-40.8376
2025-08-15T23:59:50.624Z,-0.8466,0.9472,-0.0038,0.0977,-0.0846,-0.0004,-0.0438,19.2521,-40.7435
2025-08-15T23:59:50.633Z,-0.964,1.0289,-0.1311,0.0622,-0.0187,0.0243,-0.0153,19.0108,-40.9659
2025-08-15T23:59:50.644Z,-1.0078,1.0846,-0.0098,-0.0096,-0.0728,0.0426,0.0072,18.975,-40.9333
2025-08-15T23:59:50.655Z,-0.9009,1.0845,0.2194,-0.0886,-0.217,0.0471,-0.106,19.103,-40.8206
2025-08-15T23:59:50.664Z,-0.593,0.9668,0.5269,-0.1389,-0.3644,0.0271,-0.1255,19.0339,-40.8212
2025-08-15T23:59:50.674Z,-0.318,0.8362,0.8985,-0.1592,-0.4571,-0.0177,-0.1919,19.1489,-40.7402
2025-08-15T23:59:50.683Z,-0.1339,0.7412,1.313,-0.1459,-0.4784,-0.063,-0.1777,19.0906,-40.6483
2025-08-15T23:59:50.694Z,0.0077,0.5404,1.556,-0.1164,-0.43,-0.0862,-0.4486,19.2049,-40.7748
2025-08-15T23:59:50.704Z,0.0665,0.3195,1.6232,-0.1027,-0.3374,-0.0888,-0.4995,19.1817,-40.7039
2025-08-15T23:59:50.714Z,-0.0307,0.2025,1.665,-0.1075,-0.2173,-0.0801,-0.515,19.0634,-40.7073
2025-08-15T23:59:50.724Z,-0.0828,0.1343,1.4997,-0.1207,-0.0581,-0.0534,-0.567,19.2412,-40.5694
2025-08-15T23:59:50.733Z,-0.1295,0.0023,1.2324,-0.1229,0.1168,-0.0033,-0.5864,19.3404,-40.5786
2025-08-15T23:59:50.744Z,-0.1194,-0.1584,0.8995,-0.1315,0.265,0.0579,-0.5248,19.4539,-40.6389
2025-08-15T23:59:50.754Z,-0.096,-0.2778,0.5427,-0.1249,0.3735,0.1215,-0.4212,19.3883,-40.5993
2025-08-15T23:59:50.764Z,-0.0897,-0.2813,0.2589,-0.1118,0.4244,0.1691,-0.1625,19.5302,-40.41
2025-08-15T23:59:50.774Z,-0.1069,-0.2457,0.0704,-0.0826,0.4127,0.2065,0.1208,19.5598,-40.3324
2025-08-15T23:59:50.784Z,-0.0862,-0.2521,-0.1113,-0.0267,0.3654,0.2419,0.3315,19.4655,-40.4643
2025-08-15T23:59:50.794Z,-0.0308,-0.3081,-0.2608,0.0448,0.308,0.2732,0.4892,19.4407,-40.3699
2025-08-15T23:59:50.804Z,0.0006,-0.396,-0.3428,0.1371,0.2401,0.3136,0.7785,19.2625,-40.4067
2025-08-15T23:59:50.813Z,0.0345,-0.5277,-0.4502,0.2432,0.1682,0.3679,0.8704,19.145,-40.4177
2025-08-15T23:59:50.824Z,0.1493,-0.6951,-0.5331,0.3436,0.0824,0.4273,0.9748,18.96,-40.4896
2025-08-15T23:59:50.833Z,0.2916,-0.76,-0.5574,0.4411,0.0034,0.4745,1.1026,18.8032,-40.6327
2025-08-15T23:59:50.844Z,0.4839,-0.7738,-0.5872,0.5249,-0.053,0.5031,1.2419,18.6152,-40.7179
2025-08-15T23:59:50.854Z,0.6939,-0.8108,-0.6103,0.5898,-0.0917,0.4973,1.2101,18.316,-40.7169
2025-08-15T23:59:50.864Z,0.8757,-0.8224,-0.6364,0.6264,-0.1139,0.4797,1.2885,18.1018,-41.033
2025-08-15T23:59:50.874Z,1.0042,-0.8203,-0.6493,0.628,-0.1314,0.4511,1.4716,17.8647,-40.9783
2025-08-15T23:59:50.883Z,1.1686,-0.8706,-0.644,0.598,-0.1591,0.4124,1.4982,17.6309,-41.0025
2025-08-15T23:59:50.894Z,1.33,-0.9479,-0.594,0.5422,-0.2063,0.3504,1.5366,17.2661,-41.1096
2025-08-15T23:59:50.904Z,1.4736,-1.0277,-0.4568,0.4712,-0.273,0.2718,1.5727,17.0717,-41.1946
2025-08-15T23:59:50.914Z,1.6207,-1.1196,-0.2544,0.394,-0.3523,0.1783,1.4942,16.7766,-41.3174
2025-08-15T23:59:50.924Z,1.7203,-1.2275,0.0047,0.3219,-0.427,0.0777,1.4747,16.5939,-41.334
2025-08-15T23:59:50.933Z,1.7476,-1.3304,0.2911,0.2647,-0.4572,-0.0213,1.1358,16.4971,-41.4347
2025-08-15T23:59:50.944Z,1.6907,-1.4447,0.5297,0.2168,-0.435,-0.1184,1.0353,16.5644,-41.4688
2025-08-15T23:59:50.954Z,1.6451,-1.5918,0.606,0.1751,-0.3365,-0.1913,0.8876,16.4306,-41.5167
2025-08-15T23:59:50.964Z,1.5066,-1.6793,0.5245,0.138,-0.1767,-0.2246,0.6166,16.4643,-41.6076
2025-08-15T23:59:50.974Z,1.2454,-1.6945,0.4227,0.104,-0.0089,-0.2267,0.7459,16.3557,-41.3893
2025-08-15T23:59:50.983Z,1.0128,-1.6713,0.2045,0.0721,0.1264,-0.2,0.5736,16.3135,-41.5415
2025-08-15T23:59:50.994Z,0.8615,-1.6387,-0.0825,0.0425,0.2168,-0.1751,0.49,16.3771,-41.5893
2025-08-15T23:59:51.004Z,0.8538,-1.5787,-0.4054,0.0068,0.269,-0.1622,0.697,16.367,-41.7231
2025-08-15T23:59:51.014Z,0.9283,-1.4415,-0.6599,-0.0353,0.2712,-0.1723,0.8237,16.2928,-41.7922
2025-08-15T23:59:51.024Z,0.9645,-1.2272,-0.8278,-0.081,0.242,-0.2017,1.088,16.3287,-41.5887
2025-08-15T23:59:51.033Z,0.9651,-1.0308,-0.9023,-0.1255,0.1862,-0.2453,0.9197,16.3511,-41.5712
2025-08-15T23:59:51.044Z,0.9424,-0.9512,-0.9549,-0.1584,0.1251,-0.2982,0.8261,16.5687,-41.5456
2025-08-15T23:59:51.054Z,0.8648,-0.9362,-0.9981,-0.1796,0.0745,-0.3437,0.7767,16.6672,-41.5663
2025-08-15T23:59:51.064Z,0.7898,-0.9306,-1.0255,-0.1881,0.0458,-0.363,0.9357,16.7437,-41.4913
2025-08-15T23:59:51.075Z,0.7082,-0.9148,-1.0418,-0.1877,0.0442,-0.3577,1.1074,16.7802,-41.418
2025-08-15T23:59:51.083Z,0.6102,-0.8835,-1.0391,-0.1892,0.0368,-0.3353,0.9393,16.9089,-41.4318
2025-08-15T23:59:51.097Z,0.5429,-0.7883,-1.0008,-0.1838,0.0401,-0.2905,0.8411,17.0215,-41.5236
2025-08-15T23:59:51.104Z,0.5654,-0.6887,-1.024,-0.1838,0.0401,-0.2905,0.7517,17.0084,-41.4996
2025-08-15T23:59:51.115Z,0.6003,-0.6099,-1.0366,-0.2032,0.0272,-0.2893,0.6842,17.0249,-41.4687
2025-08-15T23:59:51.126Z,0.6421,-0.4946,-1.0364,-0.228,0.0136,-0.298,0.7706,17.239,-41.3122
2025-08-15T23:59:51.133Z,0.6946,-0.3809,-1.0219,-0.228,0.0136,-0.298,0.6477,17.4513,-41.23
2025-08-15T23:59:51.145Z,0.7621,-0.2552,-0.981,-0.2878,0.0035,-0.3137,0.5269,17.4639,-41.2943
2025-08-15T23:59:51.156Z,0.8016,-0.1788,-0.8916,-0.302,-0.0061,-0.3178,0.544,17.5553,-41.1127
2025-08-15T23:59:51.165Z,0.7984,-0.1171,-0.7572,-0.2987,-0.0038,-0.3164,0.6029,17.643,-41.153
2025-08-15T23:59:51.177Z,0.8082,-0.0547,-0.6291,-0.2706,0.0152,-0.3063,0.6707,17.6773,-41.0684
2025-08-15T23:59:51.183Z,0.866,0.0026,-0.5513,-0.2706,0.0152,-0.3063,0.5415,17.7228,-41.1779
2025-08-15T23:59:51.195Z,0.9007,0.0486,-0.51,-0.1999,0.0208,-0.3093,0.5078,17.9557,-41.1506
2025-08-15T23:59:51.205Z,0.8829,0.12,-0.4243,-0.1728,0.0153,-0.3173,0.442,18.1765,-40.8967
2025-08-15T23:59:51.213Z,0.8606,0.2641,-0.3805,-0.1728,0.0153,-0.3173,0.4139,18.3153,-41.0093
2025-08-15T23:59:51.225Z,0.8673,0.3694,-0.3284,-0.1482,0.0155,-0.3155,0.3858,18.2545,-41.0975
2025-08-15T23:59:51.235Z,0.8413,0.4139,-0.2763,-0.1452,0.0147,-0.2967,0.4172,18.246,-41.0192
2025-08-15T23:59:51.245Z,0.8034,0.4651,-0.2046,-0.1335,0.0173,-0.2733,0.391,18.2972,-41.067
2025-08-15T23:59:51.255Z,0.7772,0.5292,-0.1343,-0.1182,0.0334,-0.2524,0.2881,18.3684,-41.0142
2025-08-15T23:59:51.266Z,0.7847,0.6217,-0.0822,-0.0953,0.0472,-0.2364,0.257,18.4545,-40.9977
2025-08-15T23:59:51.275Z,0.7065,0.6972,-0.0453,-0.0814,0.0583,-0.2237,0.1925,18.4647,-40.8017
2025-08-15T23:59:51.285Z,0.6641,0.8011,-0.017,-0.0653,0.0767,-0.2144,0.0951,18.3846,-40.7181
2025-08-15T23:59:51.295Z,0.6255,0.9211,-0.0474,-0.0471,0.0926,-0.2081,0.1564,18.4542,-40.8074
2025-08-15T23:59:51.305Z,0.5831,1.0076,0.0057,-0.0357,0.1051,-0.1987,0.1534,18.5513,-40.7733
2025-08-15T23:59:51.315Z,0.5412,1.0539,-0.0042,-0.0268,0.0966,-0.1815,0.0979,18.624,-40.7726
2025-08-15T23:59:51.325Z,0.455,1.0524,-0.0165,-0.0253,0.0561,-0.1545,0.1651,18.628,-40.9462
2025-08-15T23:59:51.335Z,0.3823,1.0776,0.0337,-0.0218,-0.0006,-0.1245,0.1291,18.7008,-40.9962
2025-08-15T23:59:51.345Z,0.3819,1.0336,0.1254,-0.0076,-0.0717,-0.1022,0.0745,18.8164,-40.9409
2025-08-15T23:59:51.355Z,0.4252,0.9689,0.268,0.0146,-0.1314,-0.0867,-0.0927,18.8509,-40.9282
2025-08-15T23:59:51.365Z,0.4985,0.9321,0.4297,0.0492,-0.1597,-0.0824,-0.0623,18.8508,-40.8514
2025-08-15T23:59:51.375Z,0.5763,0.8661,0.5912,0.0922,-0.1418,-0.0817,0.0385,18.787,-40.8855
2025-08-15T23:59:51.385Z,0.5965,0.7793,0.6955,0.1273,-0.0843,-0.0747,-0.1772,18.8723,-40.8668
2025-08-15T23:59:51.394Z,0.5716,0.6532,0.6853,0.1345,-0.0087,-0.0647,-0.242,18.6449,-41.0265
2025-08-15T23:59:51.404Z,0.5298,0.5327,0.639,0.116,0.1011,-0.0417,-0.356,18.711,-41.1572
2025-08-15T23:59:51.415Z,0.4254,0.5135,0.5416,0.0747,0.2098,-0.0104,-0.4851,18.7888,-41.0434
2025-08-15T23:59:51.426Z,0.2161,0.6036,0.3641,0.0103,0.2229,0.0219,-0.442,18.7057,-41.0842
2025-08-15T23:59:51.434Z,-0.0123,0.6767,0.3853,-0.0591,0.1201,0.0526,-0.2481,18.6199,-41.22
2025-08-15T23:59:51.444Z,-0.1808,0.7283,0.5906,-0.107,-0.0649,0.0703,-0.2378,18.8765,-40.9934
2025-08-15T23:59:51.454Z,-0.1545,0.6881,0.8936,-0.1174,-0.2454,0.067,-0.204,18.9198,-41.0001
2025-08-15T23:59:51.464Z,-0.0185,0.5587,1.2663,-0.0851,-0.3577,0.05,-0.3988,18.9573,-41.0587
2025-08-15T23:59:51.475Z,0.1443,0.4591,1.6093,-0.0256,-0.3842,0.0411,-0.4615,18.8718,-40.9964
2025-08-15T23:59:51.484Z,0.1766,0.417,1.8761,0.0412,-0.365,0.0354,-0.4044,18.8908,-40.8817
2025-08-15T23:59:51.494Z,0.0264,0.3857,2.1054,0.1071,-0.2959,0.0438,-0.6396,18.9366,-40.9199
2025-08-15T23:59:51.505Z,-0.0716,0.2451,2.2525,0.1928,-0.1345,0.0873,-0.7657,18.9304,-41.131
2025-08-15T23:59:51.514Z,-0.0437,-0.0068,2.0292,0.2797,0.0527,0.1563,-0.8098,18.7867,-41.3219
2025-08-15T23:59:51.525Z,-0.029,-0.2279,1.6931,0.3363,0.189,0.2227,-0.7624,18.5668,-41.1887
2025-08-15T23:59:51.534Z,-0.0998,-0.3402,1.3289,0.3413,0.2267,0.2581,-0.612,18.4164,-41.254
2025-08-15T23:59:51.545Z,-0.1616,-0.3426,1.0216,0.3083,0.1853,0.2569,-0.549,18.4353,-41.41
2025-08-15T23:59:51.554Z,-0.1153,-0.3171,0.8371,0.2638,0.1175,0.2321,-0.408,18.1745,-41.2418
2025-08-15T23:59:51.565Z,0.026,-0.3032,0.7109,0.2445,0.0765,0.2006,-0.3111,18.0303,-41.2514
2025-08-15T23:59:51.574Z,0.1422,-0.3946,0.5801,0.2637,0.0724,0.1832,-0.1621,18.1895,-41.4681
2025-08-15T23:59:51.584Z,0.1772,-0.6139,0.4012,0.3244,0.1119,0.1764,-0.175,18.0806,-41.5124
2025-08-15T23:59:51.595Z,0.1076,-0.87,0.1087,0.4002,0.1696,0.186,-0.2146,17.9034,-41.5723
2025-08-15T23:59:51.605Z,-0.04,-1.0244,-0.2355,0.4638,0.1963,0.2052,-0.0556,17.6163,-41.8081
2025-08-15T23:59:51.615Z,-0.2569,-1.0813,-0.6247,0.4995,0.1936,0.2293,0.0707,17.4516,-41.9823
2025-08-15T23:59:51.625Z,-0.4427,-1.1094,-0.9804,0.5078,0.1572,0.2498,0.2746,17.1957,-41.9169
2025-08-15T23:59:51.635Z,-0.528,-1.1271,-1.2848,0.4843,0.095,0.2379,0.4284,17.1024,-41.8057
2025-08-15T23:59:51.645Z,-0.5189,-1.1331,-1.465,0.432,0.0279,0.2068,0.4485,16.9231,-42.0913
2025-08-15T23:59:51.655Z,-0.4817,-1.0327,-1.526,0.3506,-0.0692,0.1546,0.5624,16.7273,-42.0164
2025-08-15T23:59:51.665Z,-0.4768,-0.9112,-1.4421,0.2554,-0.1822,0.0907,0.5561,16.6776,-42.1371
2025-08-15T23:59:51.674Z,-0.4491,-0.8708,-1.2315,0.1581,-0.2877,0.0247,0.5134,16.6311,-42.1713
2025-08-15T23:59:51.684Z,-0.4563,-0.9047,-0.9869,0.0886,-0.357,-0.0264,0.5614,16.5014,-42.0943
2025-08-15T23:59:51.695Z,-0.4747,-0.963,-0.6618,0.0521,-0.3755,-0.0584,0.3412,16.3896,-42.2556
2025-08-15T23:59:51.704Z,-0.4943,-1.0617,-0.3955,0.0446,-0.3451,-0.0708,0.3125,16.3425,-42.4403
2025-08-15T23:59:51.713Z,-0.4941,-1.1887,-0.2322,0.039,-0.3105,-0.0757,-0.0639,16.437,-42.3283
2025-08-15T23:59:51.725Z,-0.579,-1.2375,-0.0198,0.0238,-0.2802,-0.0769,-0.0846,16.558,-42.3061
2025-08-15T23:59:51.734Z,-0.6538,-1.2361,0.1876,0.012,-0.2401,-0.066,-0.0803,16.376,-42.1661
2025-08-15T23:59:51.745Z,-0.6976,-1.1973,0.3022,-0.0018,-0.1736,-0.0488,-0.3546,16.2385,-42.457
2025-08-15T23:59:51.754Z,-0.6728,-1.1807,0.3896,-0.0051,-0.0829,-0.0264,-0.4743,16.2426,-42.4519
2025-08-15T23:59:51.764Z,-0.616,-1.1589,0.4561,-0.0006,0.0283,-0.0081,-0.5416,16.2511,-42.4548
2025-08-15T23:59:51.775Z,-0.5919,-1.1142,0.4714,0.0079,0.1519,0.0069,-0.5905,16.2068,-42.6525
2025-08-15T23:59:51.784Z,-0.5754,-1.0375,0.3745,0.007,0.2632,0.0226,-0.5072,16.1512,-42.5807
2025-08-15T23:59:51.794Z,-0.542,-0.9934,0.1828,0.0013,0.359,0.0384,-0.565,16.1952,-42.7762
2025-08-15T23:59:51.804Z,-0.5233,-0.9705,-0.1004,-0.0111,0.43,0.0557,-0.389,16.3127,-42.5152
2025-08-15T23:59:51.814Z,-0.5259,-0.9503,-0.427,-0.0378,0.4705,0.0693,-0.1763,16.1641,-42.7089
2025-08-15T23:59:51.824Z,-0.5432,-0.9016,-0.7581,-0.0738,0.4817,0.0829,-0.0263,16.127,-42.6441
2025-08-15T23:59:51.834Z,-0.5721,-0.8279,-1.0365,-0.1118,0.4646,0.0979,0.229,16.2739,-42.3919
2025-08-15T23:59:51.846Z,-0.6126,-0.7566,-1.2429,-0.1518,0.4301,0.1136,0.408,16.3383,-42.6453
2025-08-15T23:59:51.854Z,-0.6391,-0.706,-1.4065,-0.1877,0.375,0.1263,0.4594,16.2641,-42.6082
2025-08-15T23:59:51.864Z,-0.7012,-0.6464,-1.4995,-0.2205,0.297,0.1393,0.595,16.3602,-42.6334
2025-08-15T23:59:51.874Z,-0.7263,-0.5566,-1.479,-0.2374,0.2187,0.1525,0.611,16.2997,-42.6342
2025-08-15T23:59:51.884Z,-0.7337,-0.4783,-1.4347,-0.2389,0.153,0.1711,1.0461,16.414,-42.6259
2025-08-15T23:59:51.894Z,-0.7862,-0.4022,-1.3686,-0.2247,0.0972,0.1975,0.9525,16.4573,-42.8423
2025-08-15T23:59:51.904Z,-0.8131,-0.3349,-1.2596,-0.199,0.0503,0.2243,1.0547,16.5208,-42.7807
2025-08-15T23:59:51.914Z,-0.8273,-0.2763,-1.1594,-0.1778,0.0033,0.242,1.0917,16.5289,-42.662
2025-08-15T23:59:51.924Z,-0.8148,-0.2399,-1.0373,-0.1644,-0.0405,0.2607,1.0972,16.6572,-42.5645
2025-08-15T23:59:51.934Z,-0.7914,-0.1509,-0.8969,-0.1418,-0.0609,0.2815,1.1837,16.9211,-42.2588
